0.000000000000000000e+00
1.153422288155020399e-27
2.532878877571529117e-26
2.792128249837769418e-25
2.068422274660705952e-24
1.162849546374072836e-23
5.310155185942208484e-23
2.057881334700348961e-22
6.979013467298605009e-22
2.118731225468475580e-21
5.858772529669753492e-21
1.495931188687531566e-20
3.565645097488293997e-20
8.004766676476585927e-20
1.705007055252229305e-19
3.466745829891732194e-19
6.763411674341444322e-19
1.271594403915344122e-18
2.312524505448230287e-18
4.081028821260640070e-18
7.008142607807861148e-18
1.173911513608065837e-17
1.922144353981674769e-17
3.082222308863155365e-17
4.848249314181863967e-17
7.491776829107009807e-17
1.138756598926879536e-16
1.704634304185388916e-16
2.515604982216084409e-16
3.663333400913288122e-16
5.268729402827737818e-16
7.489779246708311947e-16
1.053109814615857380e-15
1.465550454493944188e-15
2.019795627229691883e-15
2.758223191255292958e-15
3.734078767858664239e-15
5.013827097669334312e-15
6.679922686873981082e-15
8.834059295454793248e-15
1.160096419906994631e-14
1.513281000085491998e-14
1.961432409704254355e-14
2.526868372840013442e-14
3.236429289545794780e-14
4.122254629659918824e-14
5.222669488137221777e-14
6.583193761375368282e-14
8.257687462820801357e-14
1.030964681516954047e-13
1.281366693734672351e-13
1.585708818874767089e-13
1.954184454251596119e-13
2.398653373545368271e-13
2.932873038600681277e-13
3.572756478511190455e-13
4.336659164896130838e-13
5.245697477933795073e-13
6.324101530744474868e-13
7.599605300242509403e-13
9.103877200731561863e-13
1.087299443242251967e-12
1.294796464082840065e-12
1.537529863474994854e-12
1.820763813041911736e-12
2.150444271742052543e-12
2.533274047836367425e-12
2.976794693902650330e-12
3.489475727892435877e-12
4.080811699406275392e-12
4.761427647408743736e-12
5.543193523522620233e-12
6.439348183839269977e-12
7.464633581865737535e-12
8.635439825804247865e-12
9.969961794832059360e-12
1.148836804142348640e-11
1.321298274003573719e-11
1.516848147666937735e-11
1.738210170891578622e-11
1.988386876212035991e-11
2.270683826422313194e-11
2.588735595968912614e-11
2.946533588170990109e-11
3.348455790154508417e-11
3.799298571447795243e-11
4.304310636338082161e-11
4.869229244332236369e-11
5.500318817399779977e-11
6.204412057102067753e-11
6.988953699227855471e-11
7.862047038161946109e-11
8.832503357909732301e-11
9.909894411485597655e-11
1.110460809524686509e-10
1.242790746971638256e-10
1.389199328348538595e-10
1.551007016192305055e-10
1.729641662763932290e-10
1.926645912495230425e-10
2.143685022599962371e-10
2.382555120160387804e-10
2.645191914555419985e-10
2.933679884659832469e-10
3.250261960815050678e-10
3.597349722150974186e-10
3.977534130424792098e-10
4.393596822136772241e-10
4.848521981284386347e-10
5.345508815724705213e-10
5.887984660730614562e-10
6.479618733948911579e-10
7.124336566597528261e-10
7.826335136374909033e-10
8.590098728196658242e-10
9.420415549522877934e-10
1.032239512769387077e-09
1.130148651735194612e-09
1.236349734669274511e-09
1.351461373196050428e-09
1.476142109027790351e-09
1.611092588158232347e-09
1.757057831112621183e-09
1.914829602468970316e-09
2.085248882934835144e-09
2.269208447333749752e-09
2.467655551925752117e-09
2.681594734557010600e-09
2.912090731204531895e-09
3.160271512553160988e-09
3.427331444313628811e-09
3.714534575062175655e-09
4.023218055454300631e-09
4.354795692737390794e-09
4.710761644559382562e-09
5.092694256143123644e-09
5.502260044968781041e-09
5.941217837179347382e-09
6.411423059997126537e-09
6.914832194511894526e-09
7.453507393274279058e-09
8.029621267200692078e-09
8.645461846368916802e-09
9.303437719356092065e-09
1.000608335584339377e-08
1.075606461728409730e-08
1.155618446050391772e-08
1.240938883917452803e-08
1.331877280817290218e-08
1.428758683591061454e-08
1.531924332978838474e-08
1.641732338000200332e-08
1.758558372699624441e-08
1.882796395793337263e-08
2.014859393761248666e-08
2.155180147934512932e-08
2.304212026136113869e-08
2.462429799438690625e-08
2.630330484610565295e-08
2.808434212827627596e-08
2.997285125235366916e-08
3.197452295951886965e-08
3.409530683109249543e-08
3.634142108536884375e-08
3.871936266697164988e-08
4.123591763489490497e-08
4.389817185545393572e-08
4.671352200643278223e-08
4.968968689877388478e-08
5.283471912221502500e-08
5.615701702133645553e-08
5.966533700853836025e-08
6.336880622052439342e-08
6.727693552492226873e-08
7.139963288372583808e-08
7.574721708029598670e-08
8.033043181670865861e-08
8.516046018828906212e-08
9.024893954221962462e-08
9.560797672715710952e-08
1.012501637408407103e-07
1.071885937827177890e-07
1.134368777186574964e-07
1.200091609648649951e-07
1.269201407981493847e-07
1.341850840997380175e-07
1.418198455398673038e-07
1.498408862104164389e-07
1.582652927128852376e-07
1.671107967090500306e-07
1.763957949416632106e-07
1.861393697325912905e-07
1.963613099658146834e-07
2.070821325627384651e-07
2.183231044572880964e-07
2.301062650782862701e-07
2.424544493466283243e-07
2.553913111947927528e-07
2.689413476162399618e-07
2.831299232522677530e-07
2.979832955239060379e-07
3.135286403164430046e-07
3.297940782241861822e-07
3.468087013630671396e-07
3.646026007587057055e-07
3.832068943175507039e-07
4.026537553887169041e-07
4.229764419241359743e-07
4.442093262446359485e-07
4.663879254195585795e-07
4.895489322675158514e-07
5.137302469858779270e-07
5.389710094165713548e-07
5.653116319557525491e-07
5.927938331149057737e-07
6.214606717408937431e-07
6.513565819024699460e-07
6.825274084507367563e-07
7.150204432610054456e-07
7.488844621634904938e-07
7.841697625702348061e-07
8.209282018056314246e-07
8.592132361478715327e-07
8.990799605886081070e-07
9.405851493180871952e-07
9.837872969429516813e-07
1.028746660443880262e-06
1.075525301880171521e-06
1.124187131848336510e-06
1.174797953701705437e-06
1.227425508538003443e-06
1.282139520961783860e-06
1.339011745628552817e-06
1.398116014577352555e-06
1.459528285358503697e-06
1.523326689963137053e-06
